,Province/State,Date,Confirmed,Deaths,Recovered
1930,Shaanxi,2020-03-06,245,1,226
1931,Shaanxi,2020-03-07,245,1,226
1932,Shaanxi,2020-03-08,245,1,227
1933,Shaanxi,2020-03-09,245,1,227
1934,Shaanxi,2020-03-10,245,1,227
1935,Shaanxi,2020-03-11,245,1,232
1936,Shaanxi,2020-03-12,245,2,232
1937,Shaanxi,2020-03-13,245,2,232
1938,Shaanxi,2020-03-14,245,2,232
1939,Shaanxi,2020-03-15,245,2,232
1940,Shaanxi,2020-03-16,245,2,233
1941,Shaanxi,2020-03-17,246,3,236
1942,Shaanxi,2020-03-18,246,3,237
1943,Shaanxi,2020-03-19,246,3,237
1944,Shaanxi,2020-03-20,247,3,237
1945,Shaanxi,2020-03-21,248,3,239
1946,Shaanxi,2020-03-22,248,3,239
1947,Shaanxi,2020-03-23,248,3,239
1948,Shaanxi,2020-03-24,249,3,240
1949,Shaanxi,2020-03-25,250,3,240
1950,Shaanxi,2020-03-26,253,3,242
1951,Shaanxi,2020-03-27,253,3,242
1952,Shaanxi,2020-03-28,253,3,242
1953,Shaanxi,2020-03-29,253,3,242
1954,Shaanxi,2020-03-30,253,3,242
1955,Shaanxi,2020-03-31,253,3,242
1956,Shaanxi,2020-04-01,255,3,242
1957,Shaanxi,2020-04-02,255,3,242
1958,Shaanxi,2020-04-03,255,3,244
1959,Shaanxi,2020-04-04,256,3,245
1960,Shaanxi,2020-04-05,256,3,245
1961,Shaanxi,2020-04-06,256,3,246
1962,Shaanxi,2020-04-07,256,3,246
1963,Shaanxi,2020-04-08,256,3,246
1964,Shaanxi,2020-04-09,256,3,246
1965,Shaanxi,2020-04-10,256,3,246
1966,Shaanxi,2020-04-11,256,3,248
1967,Shaanxi,2020-04-12,256,3,248
1968,Shandong,2020-01-22,2,0,0
1969,Shandong,2020-01-23,6,0,0
1970,Shandong,2020-01-24,15,0,0
1971,Shandong,2020-01-25,27,0,0
1972,Shandong,2020-01-26,46,0,0
1973,Shandong,2020-01-27,75,0,0
1974,Shandong,2020-01-28,95,0,0
1975,Shandong,2020-01-29,130,0,1
1976,Shandong,2020-01-30,158,0,1
1977,Shandong,2020-01-31,184,0,2
1978,Shandong,2020-02-01,206,0,3
1979,Shandong,2020-02-02,230,0,6
1980,Shandong,2020-02-03,259,0,7
1981,Shandong,2020-02-04,275,0,11
1982,Shandong,2020-02-05,307,0,15
1983,Shandong,2020-02-06,347,0,27
1984,Shandong,2020-02-07,386,0,37
1985,Shandong,2020-02-08,416,0,44
1986,Shandong,2020-02-09,444,1,63
1987,Shandong,2020-02-10,466,1,66
1988,Shandong,2020-02-11,487,1,80
1989,Shandong,2020-02-12,497,2,92
1990,Shandong,2020-02-13,509,2,105
1991,Shandong,2020-02-14,523,2,136
1992,Shandong,2020-02-15,532,2,156
1993,Shandong,2020-02-16,537,2,173
1994,Shandong,2020-02-17,541,2,191
1995,Shandong,2020-02-18,543,3,211
1996,Shandong,2020-02-19,544,3,231
1997,Shandong,2020-02-20,546,4,254
1998,Shandong,2020-02-21,749,4,281
1999,Shandong,2020-02-22,750,4,302
2000,Shandong,2020-02-23,754,4,321
2001,Shandong,2020-02-24,755,5,343
2002,Shandong,2020-02-25,756,6,355
2003,Shandong,2020-02-26,756,6,377
2004,Shandong,2020-02-27,756,6,387
2005,Shandong,2020-02-28,756,6,405
2006,Shandong,2020-02-29,756,6,421
2007,Shandong,2020-03-01,758,6,443
2008,Shandong,2020-03-02,758,6,460
2009,Shandong,2020-03-03,758,6,511
2010,Shandong,2020-03-04,758,6,516
2011,Shandong,2020-03-05,758,6,578
2012,Shandong,2020-03-06,758,6,618
2013,Shandong,2020-03-07,758,6,627
2014,Shandong,2020-03-08,758,6,642
2015,Shandong,2020-03-09,758,6,700
2016,Shandong,2020-03-10,758,6,719
2017,Shandong,2020-03-11,760,6,726
2018,Shandong,2020-03-12,760,6,734
2019,Shandong,2020-03-13,760,7,739
2020,Shandong,2020-03-14,760,7,741
2021,Shandong,2020-03-15,760,7,741
2022,Shandong,2020-03-16,760,7,746
2023,Shandong,2020-03-17,761,7,746
2024,Shandong,2020-03-18,761,7,746
2025,Shandong,2020-03-19,761,7,747
2026,Shandong,2020-03-20,762,7,748
2027,Shandong,2020-03-21,764,7,749
2028,Shandong,2020-03-22,767,7,750
2029,Shandong,2020-03-23,768,7,751
2030,Shandong,2020-03-24,768,7,752
2031,Shandong,2020-03-25,769,7,752
2032,Shandong,2020-03-26,771,7,752
2033,Shandong,2020-03-27,772,7,752
2034,Shandong,2020-03-28,772,7,752
2035,Shandong,2020-03-29,772,7,752
2036,Shandong,2020-03-30,773,7,753
2037,Shandong,2020-03-31,774,7,753
2038,Shandong,2020-04-01,774,7,753
2039,Shandong,2020-04-02,775,7,753
2040,Shandong,2020-04-03,778,7,754
2041,Shandong,2020-04-04,778,7,755
2042,Shandong,2020-04-05,779,7,755
2043,Shandong,2020-04-06,780,7,755
2044,Shandong,2020-04-07,781,7,755
2045,Shandong,2020-04-08,783,7,755
2046,Shandong,2020-04-09,783,7,756
2047,Shandong,2020-04-10,783,7,756
2048,Shandong,2020-04-11,784,7,757
2049,Shandong,2020-04-12,784,7,757
2050,Shanghai,2020-01-22,9,0,0
2051,Shanghai,2020-01-23,16,0,0
2052,Shanghai,2020-01-24,20,0,1
2053,Shanghai,2020-01-25,33,0,1
2054,Shanghai,2020-01-26,40,1,1
2055,Shanghai,2020-01-27,53,1,3
2056,Shanghai,2020-01-28,66,1,4
2057,Shanghai,2020-01-29,96,1,5
2058,Shanghai,2020-01-30,112,1,5
2059,Shanghai,2020-01-31,135,1,9
2060,Shanghai,2020-02-01,169,1,10
2061,Shanghai,2020-02-02,182,1,10
2062,Shanghai,2020-02-03,203,1,10
2063,Shanghai,2020-02-04,219,1,12
2064,Shanghai,2020-02-05,243,1,15
2065,Shanghai,2020-02-06,257,1,25
2066,Shanghai,2020-02-07,277,1,30
2067,Shanghai,2020-02-08,286,1,41
2068,Shanghai,2020-02-09,293,1,44
2069,Shanghai,2020-02-10,299,1,48
2070,Shanghai,2020-02-11,303,1,52
2071,Shanghai,2020-02-12,311,1,57
2072,Shanghai,2020-02-13,315,1,62
2073,Shanghai,2020-02-14,318,1,90
2074,Shanghai,2020-02-15,326,1,124
2075,Shanghai,2020-02-16,328,1,140
2076,Shanghai,2020-02-17,333,1,161
2077,Shanghai,2020-02-18,333,1,177
2078,Shanghai,2020-02-19,333,2,186
2079,Shanghai,2020-02-20,334,2,199
2080,Shanghai,2020-02-21,334,2,211
2081,Shanghai,2020-02-22,335,3,227
2082,Shanghai,2020-02-23,335,3,249
2083,Shanghai,2020-02-24,335,3,261
2084,Shanghai,2020-02-25,336,3,268
2085,Shanghai,2020-02-26,337,3,272
2086,Shanghai,2020-02-27,337,3,276
2087,Shanghai,2020-02-28,337,3,279
2088,Shanghai,2020-02-29,337,3,287
2089,Shanghai,2020-03-01,337,3,290
2090,Shanghai,2020-03-02,337,3,292
2091,Shanghai,2020-03-03,338,3,294
2092,Shanghai,2020-03-04,338,3,298
2093,Shanghai,2020-03-05,339,3,303
2094,Shanghai,2020-03-06,342,3,306
2095,Shanghai,2020-03-07,342,3,313
2096,Shanghai,2020-03-08,342,3,314
2097,Shanghai,2020-03-09,342,3,315
2098,Shanghai,2020-03-10,344,3,319
2099,Shanghai,2020-03-11,344,3,320
2100,Shanghai,2020-03-12,344,3,321
2101,Shanghai,2020-03-13,346,3,324
2102,Shanghai,2020-03-14,353,3,324
2103,Shanghai,2020-03-15,353,3,324
2104,Shanghai,2020-03-16,355,3,325
2105,Shanghai,2020-03-17,358,3,325
2106,Shanghai,2020-03-18,361,3,326
2107,Shanghai,2020-03-19,363,3,326
2108,Shanghai,2020-03-20,371,3,326
2109,Shanghai,2020-03-21,380,3,327
2110,Shanghai,2020-03-22,404,4,328
2111,Shanghai,2020-03-23,404,4,329
2112,Shanghai,2020-03-24,414,4,330
2113,Shanghai,2020-03-25,433,5,330
2114,Shanghai,2020-03-26,451,5,331
2115,Shanghai,2020-03-27,468,5,334
2116,Shanghai,2020-03-28,485,5,334
2117,Shanghai,2020-03-29,492,5,334
2118,Shanghai,2020-03-30,498,5,338
2119,Shanghai,2020-03-31,509,5,341
2120,Shanghai,2020-04-01,516,6,341
2121,Shanghai,2020-04-02,522,6,343
2122,Shanghai,2020-04-03,526,6,348
2123,Shanghai,2020-04-04,529,6,356
2124,Shanghai,2020-04-05,531,6,383
2125,Shanghai,2020-04-06,536,6,389
2126,Shanghai,2020-04-07,538,6,406
2127,Shanghai,2020-04-08,543,7,418
2128,Shanghai,2020-04-09,552,7,422
2129,Shanghai,2020-04-10,555,7,435
2130,Shanghai,2020-04-11,555,7,438
2131,Shanghai,2020-04-12,607,7,446
2132,Shanxi,2020-01-22,1,0,0
2133,Shanxi,2020-01-23,1,0,0
2134,Shanxi,2020-01-24,1,0,0
2135,Shanxi,2020-01-25,6,0,0
2136,Shanxi,2020-01-26,9,0,0
2137,Shanxi,2020-01-27,13,0,0
2138,Shanxi,2020-01-28,27,0,0
2139,Shanxi,2020-01-29,27,0,1
2140,Shanxi,2020-01-30,35,0,1
2141,Shanxi,2020-01-31,39,0,1
2142,Shanxi,2020-02-01,47,0,1
2143,Shanxi,2020-02-02,66,0,3
2144,Shanxi,2020-02-03,74,0,2
2145,Shanxi,2020-02-04,81,0,4
2146,Shanxi,2020-02-05,81,0,5
2147,Shanxi,2020-02-06,96,0,12
2148,Shanxi,2020-02-07,104,0,15
2149,Shanxi,2020-02-08,115,0,21
2150,Shanxi,2020-02-09,119,0,25
2151,Shanxi,2020-02-10,119,0,25
2152,Shanxi,2020-02-11,124,0,30
2153,Shanxi,2020-02-12,126,0,33
2154,Shanxi,2020-02-13,126,0,36
2155,Shanxi,2020-02-14,127,0,38
2156,Shanxi,2020-02-15,128,0,46
2157,Shanxi,2020-02-16,129,0,50
2158,Shanxi,2020-02-17,130,0,53
2159,Shanxi,2020-02-18,131,0,61
2160,Shanxi,2020-02-19,131,0,68
2161,Shanxi,2020-02-20,132,0,76
2162,Shanxi,2020-02-21,132,0,78
2163,Shanxi,2020-02-22,132,0,81
2164,Shanxi,2020-02-23,132,0,88
2165,Shanxi,2020-02-24,133,0,94
2166,Shanxi,2020-02-25,133,0,98
2167,Shanxi,2020-02-26,133,0,104
2168,Shanxi,2020-02-27,133,0,107
2169,Shanxi,2020-02-28,133,0,112
2170,Shanxi,2020-02-29,133,0,114
2171,Shanxi,2020-03-01,133,0,116
2172,Shanxi,2020-03-02,133,0,119
2173,Shanxi,2020-03-03,133,0,124
2174,Shanxi,2020-03-04,133,0,124
2175,Shanxi,2020-03-05,133,0,126
2176,Shanxi,2020-03-06,133,0,126
2177,Shanxi,2020-03-07,133,0,126
2178,Shanxi,2020-03-08,133,0,126
2179,Shanxi,2020-03-09,133,0,127
2180,Shanxi,2020-03-10,133,0,131
2181,Shanxi,2020-03-11,133,0,131
2182,Shanxi,2020-03-12,133,0,132
2183,Shanxi,2020-03-13,133,0,133
2184,Shanxi,2020-03-14,133,0,133
2185,Shanxi,2020-03-15,133,0,133
2186,Shanxi,2020-03-16,133,0,133
2187,Shanxi,2020-03-17,133,0,133
2188,Shanxi,2020-03-18,133,0,133
2189,Shanxi,2020-03-19,133,0,133
2190,Shanxi,2020-03-20,133,0,133
2191,Shanxi,2020-03-21,133,0,133
2192,Shanxi,2020-03-22,133,0,133
2193,Shanxi,2020-03-23,134,0,133
2194,Shanxi,2020-03-24,134,0,133
2195,Shanxi,2020-03-25,134,0,133
2196,Shanxi,2020-03-26,135,0,133
2197,Shanxi,2020-03-27,135,0,133
2198,Shanxi,2020-03-28,135,0,133
2199,Shanxi,2020-03-29,136,0,133
2200,Shanxi,2020-03-30,136,0,133
2201,Shanxi,2020-03-31,136,0,133
2202,Shanxi,2020-04-01,137,0,133
2203,Shanxi,2020-04-02,137,0,133
2204,Shanxi,2020-04-03,137,0,133
2205,Shanxi,2020-04-04,137,0,133
2206,Shanxi,2020-04-05,138,0,133
2207,Shanxi,2020-04-06,138,0,133
2208,Shanxi,2020-04-07,138,0,133
2209,Shanxi,2020-04-08,163,0,134
2210,Shanxi,2020-04-09,166,0,134
2211,Shanxi,2020-04-10,168,0,134
2212,Shanxi,2020-04-11,172,0,135
2213,Shanxi,2020-04-12,172,0,135
2214,Sichuan,2020-01-22,5,0,0
2215,Sichuan,2020-01-23,8,0,0
2216,Sichuan,2020-01-24,15,0,0
2217,Sichuan,2020-01-25,28,0,0
2218,Sichuan,2020-01-26,44,0,0
2219,Sichuan,2020-01-27,69,0,0
2220,Sichuan,2020-01-28,90,0,0
2221,Sichuan,2020-01-29,108,1,1
2222,Sichuan,2020-01-30,142,1,1
2223,Sichuan,2020-01-31,177,1,1
2224,Sichuan,2020-02-01,207,1,3
2225,Sichuan,2020-02-02,231,1,11
2226,Sichuan,2020-02-03,254,1,14
2227,Sichuan,2020-02-04,282,1,14
2228,Sichuan,2020-02-05,301,1,24
2229,Sichuan,2020-02-06,321,1,31
2230,Sichuan,2020-02-07,344,1,42
2231,Sichuan,2020-02-08,364,1,60
2232,Sichuan,2020-02-09,386,1,71
2233,Sichuan,2020-02-10,405,1,80
2234,Sichuan,2020-02-11,417,1,85
2235,Sichuan,2020-02-12,436,1,92
2236,Sichuan,2020-02-13,451,1,104
2237,Sichuan,2020-02-14,463,1,114
2238,Sichuan,2020-02-15,470,1,119
2239,Sichuan,2020-02-16,481,3,131
2240,Sichuan,2020-02-17,495,3,156
2241,Sichuan,2020-02-18,508,3,169
2242,Sichuan,2020-02-19,514,3,188
2243,Sichuan,2020-02-20,520,3,217
2244,Sichuan,2020-02-21,525,3,231
2245,Sichuan,2020-02-22,526,3,250
2246,Sichuan,2020-02-23,526,3,261
2247,Sichuan,2020-02-24,527,3,276
2248,Sichuan,2020-02-25,529,3,289
2249,Sichuan,2020-02-26,531,3,307
2250,Sichuan,2020-02-27,534,3,321
2251,Sichuan,2020-02-28,538,3,338
2252,Sichuan,2020-02-29,538,3,351
2253,Sichuan,2020-03-01,538,3,365
2254,Sichuan,2020-03-02,538,3,386
2255,Sichuan,2020-03-03,538,3,394
2256,Sichuan,2020-03-04,538,3,406
2257,Sichuan,2020-03-05,539,3,425
2258,Sichuan,2020-03-06,539,3,442
2259,Sichuan,2020-03-07,539,3,454
2260,Sichuan,2020-03-08,539,3,464
2261,Sichuan,2020-03-09,539,3,466
2262,Sichuan,2020-03-10,539,3,478
2263,Sichuan,2020-03-11,539,3,488
2264,Sichuan,2020-03-12,539,3,498
2265,Sichuan,2020-03-13,539,3,503
2266,Sichuan,2020-03-14,539,3,511
2267,Sichuan,2020-03-15,539,3,516
2268,Sichuan,2020-03-16,539,3,516
2269,Sichuan,2020-03-17,540,3,520
2270,Sichuan,2020-03-18,540,3,525
2271,Sichuan,2020-03-19,540,3,536
2272,Sichuan,2020-03-20,541,3,536
2273,Sichuan,2020-03-21,542,3,536
2274,Sichuan,2020-03-22,543,3,536
2275,Sichuan,2020-03-23,543,3,536
2276,Sichuan,2020-03-24,545,3,536
2277,Sichuan,2020-03-25,547,3,536
2278,Sichuan,2020-03-26,547,3,536
2279,Sichuan,2020-03-27,548,3,536
2280,Sichuan,2020-03-28,548,3,536
2281,Sichuan,2020-03-29,550,3,536
2282,Sichuan,2020-03-30,550,3,536
2283,Sichuan,2020-03-31,550,3,536
2284,Sichuan,2020-04-01,552,3,537
2285,Sichuan,2020-04-02,554,3,537
2286,Sichuan,2020-04-03,555,3,537
2287,Sichuan,2020-04-04,557,3,538
2288,Sichuan,2020-04-05,558,3,539
2289,Sichuan,2020-04-06,559,3,540
2290,Sichuan,2020-04-07,560,3,541
2291,Sichuan,2020-04-08,560,3,541
2292,Sichuan,2020-04-09,560,3,541
2293,Sichuan,2020-04-10,560,3,546
2294,Sichuan,2020-04-11,560,3,547
2295,Sichuan,2020-04-12,560,3,547
2296,Tianjin,2020-01-22,4,0,0
2297,Tianjin,2020-01-23,4,0,0
2298,Tianjin,2020-01-24,8,0,0
2299,Tianjin,2020-01-25,10,0,0
2300,Tianjin,2020-01-26,14,0,0
2301,Tianjin,2020-01-27,23,0,0
2302,Tianjin,2020-01-28,24,0,0
2303,Tianjin,2020-01-29,27,0,0
2304,Tianjin,2020-01-30,31,0,0
2305,Tianjin,2020-01-31,32,0,0
2306,Tianjin,2020-02-01,41,0,0
2307,Tianjin,2020-02-02,48,0,1
2308,Tianjin,2020-02-03,60,0,1
2309,Tianjin,2020-02-04,67,0,2
2310,Tianjin,2020-02-05,69,1,2
2311,Tianjin,2020-02-06,79,1,2
2312,Tianjin,2020-02-07,81,1,2
2313,Tianjin,2020-02-08,88,1,4
2314,Tianjin,2020-02-09,91,1,4
2315,Tianjin,2020-02-10,95,1,8
2316,Tianjin,2020-02-11,106,2,10
2317,Tianjin,2020-02-12,112,2,11
2318,Tianjin,2020-02-13,119,3,21
2319,Tianjin,2020-02-14,120,3,31
2320,Tianjin,2020-02-15,122,3,37
2321,Tianjin,2020-02-16,124,3,45
2322,Tianjin,2020-02-17,125,3,46
2323,Tianjin,2020-02-18,128,3,48
2324,Tianjin,2020-02-19,130,3,54
2325,Tianjin,2020-02-20,131,3,59
2326,Tianjin,2020-02-21,132,3,62
2327,Tianjin,2020-02-22,135,3,65
2328,Tianjin,2020-02-23,135,3,81
2329,Tianjin,2020-02-24,135,3,87
2330,Tianjin,2020-02-25,135,3,91
2331,Tianjin,2020-02-26,135,3,96
2332,Tianjin,2020-02-27,136,3,102
2333,Tianjin,2020-02-28,136,3,102
2334,Tianjin,2020-02-29,136,3,109
2335,Tianjin,2020-03-01,136,3,111
2336,Tianjin,2020-03-02,136,3,111
2337,Tianjin,2020-03-03,136,3,124
2338,Tianjin,2020-03-04,136,3,124
2339,Tianjin,2020-03-05,136,3,128
2340,Tianjin,2020-03-06,136,3,128
2341,Tianjin,2020-03-07,136,3,128
2342,Tianjin,2020-03-08,136,3,128
2343,Tianjin,2020-03-09,136,3,130
2344,Tianjin,2020-03-10,136,3,131
2345,Tianjin,2020-03-11,136,3,131
2346,Tianjin,2020-03-12,136,3,132
2347,Tianjin,2020-03-13,136,3,132
2348,Tianjin,2020-03-14,136,3,132
2349,Tianjin,2020-03-15,136,3,133
2350,Tianjin,2020-03-16,136,3,133
2351,Tianjin,2020-03-17,136,3,133
2352,Tianjin,2020-03-18,136,3,133
2353,Tianjin,2020-03-19,137,3,133
2354,Tianjin,2020-03-20,137,3,133
2355,Tianjin,2020-03-21,137,3,133
2356,Tianjin,2020-03-22,137,3,133
2357,Tianjin,2020-03-23,141,3,133
2358,Tianjin,2020-03-24,145,3,133
2359,Tianjin,2020-03-25,145,3,133
2360,Tianjin,2020-03-26,151,3,133
2361,Tianjin,2020-03-27,155,3,133
2362,Tianjin,2020-03-28,161,3,133
2363,Tianjin,2020-03-29,166,3,133
2364,Tianjin,2020-03-30,174,3,133
2365,Tianjin,2020-03-31,174,3,135
2366,Tianjin,2020-04-01,176,3,135
2367,Tianjin,2020-04-02,176,3,135
2368,Tianjin,2020-04-03,180,3,140
2369,Tianjin,2020-04-04,180,3,144
2370,Tianjin,2020-04-05,180,3,144
2371,Tianjin,2020-04-06,180,3,144
2372,Tianjin,2020-04-07,180,3,151
2373,Tianjin,2020-04-08,180,3,152
2374,Tianjin,2020-04-09,182,3,152
2375,Tianjin,2020-04-10,183,3,158
2376,Tianjin,2020-04-11,183,3,161
2377,Tianjin,2020-04-12,183,3,161
2378,Tibet,2020-01-22,0,0,0
2379,Tibet,2020-01-23,0,0,0
2380,Tibet,2020-01-24,0,0,0
2381,Tibet,2020-01-25,0,0,0
2382,Tibet,2020-01-26,0,0,0
2383,Tibet,2020-01-27,0,0,0
2384,Tibet,2020-01-28,0,0,0
2385,Tibet,2020-01-29,0,0,0
2386,Tibet,2020-01-30,1,0,0
2387,Tibet,2020-01-31,1,0,0
2388,Tibet,2020-02-01,1,0,0
2389,Tibet,2020-02-02,1,0,0
2390,Tibet,2020-02-03,1,0,0
2391,Tibet,2020-02-04,1,0,0
2392,Tibet,2020-02-05,1,0,0
2393,Tibet,2020-02-06,1,0,0
2394,Tibet,2020-02-07,1,0,0
2395,Tibet,2020-02-08,1,0,0
2396,Tibet,2020-02-09,1,0,0
2397,Tibet,2020-02-10,1,0,0
2398,Tibet,2020-02-11,1,0,0
2399,Tibet,2020-02-12,1,0,1
2400,Tibet,2020-02-13,1,0,1
2401,Tibet,2020-02-14,1,0,1
2402,Tibet,2020-02-15,1,0,1
2403,Tibet,2020-02-16,1,0,1
2404,Tibet,2020-02-17,1,0,1
2405,Tibet,2020-02-18,1,0,1
2406,Tibet,2020-02-19,1,0,1
2407,Tibet,2020-02-20,1,0,1
2408,Tibet,2020-02-21,1,0,1
2409,Tibet,2020-02-22,1,0,1
2410,Tibet,2020-02-23,1,0,1
2411,Tibet,2020-02-24,1,0,1
2412,Tibet,2020-02-25,1,0,1
2413,Tibet,2020-02-26,1,0,1
2414,Tibet,2020-02-27,1,0,1
2415,Tibet,2020-02-28,1,0,1
2416,Tibet,2020-02-29,1,0,1
2417,Tibet,2020-03-01,1,0,1
2418,Tibet,2020-03-02,1,0,1
2419,Tibet,2020-03-03,1,0,1
2420,Tibet,2020-03-04,1,0,1
2421,Tibet,2020-03-05,1,0,1
2422,Tibet,2020-03-06,1,0,1
2423,Tibet,2020-03-07,1,0,1
2424,Tibet,2020-03-08,1,0,1
2425,Tibet,2020-03-09,1,0,1
2426,Tibet,2020-03-10,1,0,1
2427,Tibet,2020-03-11,1,0,1
2428,Tibet,2020-03-12,1,0,1
2429,Tibet,2020-03-13,1,0,1
2430,Tibet,2020-03-14,1,0,1
2431,Tibet,2020-03-15,1,0,1
2432,Tibet,2020-03-16,1,0,1
2433,Tibet,2020-03-17,1,0,1
2434,Tibet,2020-03-18,1,0,1
2435,Tibet,2020-03-19,1,0,1
2436,Tibet,2020-03-20,1,0,1
2437,Tibet,2020-03-21,1,0,1
2438,Tibet,2020-03-22,1,0,1
2439,Tibet,2020-03-23,1,0,1
2440,Tibet,2020-03-24,1,0,1
2441,Tibet,2020-03-25,1,0,1
2442,Tibet,2020-03-26,1,0,1
2443,Tibet,2020-03-27,1,0,1
2444,Tibet,2020-03-28,1,0,1
2445,Tibet,2020-03-29,1,0,1
2446,Tibet,2020-03-30,1,0,1
2447,Tibet,2020-03-31,1,0,1
2448,Tibet,2020-04-01,1,0,1
2449,Tibet,2020-04-02,1,0,1
2450,Tibet,2020-04-03,1,0,1
2451,Tibet,2020-04-04,1,0,1
2452,Tibet,2020-04-05,1,0,1
2453,Tibet,2020-04-06,1,0,1
2454,Tibet,2020-04-07,1,0,1
2455,Tibet,2020-04-08,1,0,1
2456,Tibet,2020-04-09,1,0,1
2457,Tibet,2020-04-10,1,0,1
2458,Tibet,2020-04-11,1,0,1
2459,Tibet,2020-04-12,1,0,1
2460,Xinjiang,2020-01-22,0,0,0
2461,Xinjiang,2020-01-23,2,0,0
2462,Xinjiang,2020-01-24,2,0,0
2463,Xinjiang,2020-01-25,3,0,0
2464,Xinjiang,2020-01-26,4,0,0
2465,Xinjiang,2020-01-27,5,0,0
2466,Xinjiang,2020-01-28,10,0,0
2467,Xinjiang,2020-01-29,13,0,0
2468,Xinjiang,2020-01-30,14,0,0
2469,Xinjiang,2020-01-31,17,0,0
2470,Xinjiang,2020-02-01,18,0,0
2471,Xinjiang,2020-02-02,21,0,0
2472,Xinjiang,2020-02-03,24,0,0
2473,Xinjiang,2020-02-04,29,0,0
2474,Xinjiang,2020-02-05,32,0,0
2475,Xinjiang,2020-02-06,36,0,0
2476,Xinjiang,2020-02-07,39,0,0
2477,Xinjiang,2020-02-08,42,0,0
2478,Xinjiang,2020-02-09,45,0,0
2479,Xinjiang,2020-02-10,49,0,0
2480,Xinjiang,2020-02-11,55,0,3
2481,Xinjiang,2020-02-12,59,0,3
2482,Xinjiang,2020-02-13,63,1,6
2483,Xinjiang,2020-02-14,65,1,6
2484,Xinjiang,2020-02-15,70,1,10
2485,Xinjiang,2020-02-16,71,1,12
2486,Xinjiang,2020-02-17,75,1,12
2487,Xinjiang,2020-02-18,76,1,12
2488,Xinjiang,2020-02-19,76,1,20
2489,Xinjiang,2020-02-20,76,1,22
2490,Xinjiang,2020-02-21,76,1,24
2491,Xinjiang,2020-02-22,76,2,25
2492,Xinjiang,2020-02-23,76,2,28
2493,Xinjiang,2020-02-24,76,2,30
2494,Xinjiang,2020-02-25,76,2,30
2495,Xinjiang,2020-02-26,76,2,34
2496,Xinjiang,2020-02-27,76,2,43
2497,Xinjiang,2020-02-28,76,3,52
2498,Xinjiang,2020-02-29,76,3,62
2499,Xinjiang,2020-03-01,76,3,64
2500,Xinjiang,2020-03-02,76,3,66
2501,Xinjiang,2020-03-03,76,3,68
2502,Xinjiang,2020-03-04,76,3,69
2503,Xinjiang,2020-03-05,76,3,70
2504,Xinjiang,2020-03-06,76,3,71
2505,Xinjiang,2020-03-07,76,3,72
2506,Xinjiang,2020-03-08,76,3,73
2507,Xinjiang,2020-03-09,76,3,73
2508,Xinjiang,2020-03-10,76,3,73
2509,Xinjiang,2020-03-11,76,3,73
2510,Xinjiang,2020-03-12,76,3,73
2511,Xinjiang,2020-03-13,76,3,73
2512,Xinjiang,2020-03-14,76,3,73
2513,Xinjiang,2020-03-15,76,3,73
2514,Xinjiang,2020-03-16,76,3,73
2515,Xinjiang,2020-03-17,76,3,73
2516,Xinjiang,2020-03-18,76,3,73
2517,Xinjiang,2020-03-19,76,3,73
2518,Xinjiang,2020-03-20,76,3,73
2519,Xinjiang,2020-03-21,76,3,73
2520,Xinjiang,2020-03-22,76,3,73
2521,Xinjiang,2020-03-23,76,3,73
2522,Xinjiang,2020-03-24,76,3,73
2523,Xinjiang,2020-03-25,76,3,73
2524,Xinjiang,2020-03-26,76,3,73
2525,Xinjiang,2020-03-27,76,3,73
2526,Xinjiang,2020-03-28,76,3,73
2527,Xinjiang,2020-03-29,76,3,73
2528,Xinjiang,2020-03-30,76,3,73
2529,Xinjiang,2020-03-31,76,3,73
2530,Xinjiang,2020-04-01,76,3,73
2531,Xinjiang,2020-04-02,76,3,73
2532,Xinjiang,2020-04-03,76,3,73
2533,Xinjiang,2020-04-04,76,3,73
2534,Xinjiang,2020-04-05,76,3,73
2535,Xinjiang,2020-04-06,76,3,73
2536,Xinjiang,2020-04-07,76,3,73
2537,Xinjiang,2020-04-08,76,3,73
2538,Xinjiang,2020-04-09,76,3,73
2539,Xinjiang,2020-04-10,76,3,73
2540,Xinjiang,2020-04-11,76,3,73
2541,Xinjiang,2020-04-12,76,3,73
2542,Yunnan,2020-01-22,1,0,0
2543,Yunnan,2020-01-23,2,0,0
2544,Yunnan,2020-01-24,5,0,0
2545,Yunnan,2020-01-25,11,0,0
2546,Yunnan,2020-01-26,16,0,0
2547,Yunnan,2020-01-27,26,0,0
2548,Yunnan,2020-01-28,44,0,0
2549,Yunnan,2020-01-29,55,0,0
2550,Yunnan,2020-01-30,70,0,0
2551,Yunnan,2020-01-31,83,0,1
2552,Yunnan,2020-02-01,93,0,2
2553,Yunnan,2020-02-02,105,0,3
2554,Yunnan,2020-02-03,117,0,5
2555,Yunnan,2020-02-04,122,0,5
2556,Yunnan,2020-02-05,128,0,5
2557,Yunnan,2020-02-06,133,0,7
2558,Yunnan,2020-02-07,138,0,12
2559,Yunnan,2020-02-08,138,0,17
2560,Yunnan,2020-02-09,141,0,18
2561,Yunnan,2020-02-10,149,0,19
2562,Yunnan,2020-02-11,153,0,20
2563,Yunnan,2020-02-12,154,0,26
2564,Yunnan,2020-02-13,156,0,27
2565,Yunnan,2020-02-14,162,0,36
2566,Yunnan,2020-02-15,168,0,42
