,Province/State,Date,Confirmed,Deaths,Recovered
1605,Hong Kong,2020-05-06,1040,4,932
1606,Hong Kong,2020-05-07,1044,4,944
1607,Hong Kong,2020-05-08,1044,4,960
1608,Hong Kong,2020-05-09,1044,4,967
1609,Hong Kong,2020-05-10,1047,4,982
1610,Hong Kong,2020-05-11,1047,4,985
1611,Hong Kong,2020-05-12,1047,4,991
1612,Hong Kong,2020-05-13,1050,4,1008
1613,Hong Kong,2020-05-14,1051,4,1009
1614,Hong Kong,2020-05-15,1052,4,1019
1615,Hong Kong,2020-05-16,1052,4,1022
1616,Hong Kong,2020-05-17,1055,4,1024
1617,Hong Kong,2020-05-18,1055,4,1025
1618,Hong Kong,2020-05-19,1055,4,1025
1619,Hong Kong,2020-05-20,1055,4,1025
1620,Hong Kong,2020-05-21,1055,4,1025
1621,Hong Kong,2020-05-22,1065,4,1029
1622,Hong Kong,2020-05-23,1065,4,1029
1623,Hong Kong,2020-05-24,1065,4,1030
1624,Hong Kong,2020-05-25,1065,4,1030
1625,Hubei,2020-01-22,444,17,28
1626,Hubei,2020-01-23,444,17,28
1627,Hubei,2020-01-24,549,24,31
1628,Hubei,2020-01-25,761,40,32
1629,Hubei,2020-01-26,1058,52,42
1630,Hubei,2020-01-27,1423,76,45
1631,Hubei,2020-01-28,3554,125,80
1632,Hubei,2020-01-29,3554,125,88
1633,Hubei,2020-01-30,4903,162,90
1634,Hubei,2020-01-31,5806,204,141
1635,Hubei,2020-02-01,7153,249,168
1636,Hubei,2020-02-02,11177,350,295
1637,Hubei,2020-02-03,13522,414,386
1638,Hubei,2020-02-04,16678,479,522
1639,Hubei,2020-02-05,19665,549,633
1640,Hubei,2020-02-06,22112,618,817
1641,Hubei,2020-02-07,24953,699,1115
1642,Hubei,2020-02-08,27100,780,1439
1643,Hubei,2020-02-09,29631,871,1795
1644,Hubei,2020-02-10,31728,974,2222
1645,Hubei,2020-02-11,33366,1068,2639
1646,Hubei,2020-02-12,34874,1068,2686
1647,Hubei,2020-02-13,48206,1310,3459
1648,Hubei,2020-02-14,54406,1457,4774
1649,Hubei,2020-02-15,56249,1596,5623
1650,Hubei,2020-02-16,58182,1696,6639
1651,Hubei,2020-02-17,59989,1789,7862
1652,Hubei,2020-02-18,61682,1921,9128
1653,Hubei,2020-02-19,62031,2029,10337
1654,Hubei,2020-02-20,62442,2144,11788
1655,Hubei,2020-02-21,62662,2144,11881
1656,Hubei,2020-02-22,64084,2346,15299
1657,Hubei,2020-02-23,64084,2346,15343
1658,Hubei,2020-02-24,64287,2495,16748
1659,Hubei,2020-02-25,64786,2563,18971
1660,Hubei,2020-02-26,65187,2615,20969
1661,Hubei,2020-02-27,65596,2641,23383
1662,Hubei,2020-02-28,65914,2682,26403
1663,Hubei,2020-02-29,66337,2727,28993
1664,Hubei,2020-03-01,66907,2761,31536
1665,Hubei,2020-03-02,67103,2803,33934
1666,Hubei,2020-03-03,67217,2835,36208
1667,Hubei,2020-03-04,67332,2871,38557
1668,Hubei,2020-03-05,67466,2902,40592
1669,Hubei,2020-03-06,67592,2931,42033
1670,Hubei,2020-03-07,67666,2959,43500
1671,Hubei,2020-03-08,67707,2986,45235
1672,Hubei,2020-03-09,67743,3008,46488
1673,Hubei,2020-03-10,67760,3024,47743
1674,Hubei,2020-03-11,67773,3046,49134
1675,Hubei,2020-03-12,67781,3056,50318
1676,Hubei,2020-03-13,67786,3062,51553
1677,Hubei,2020-03-14,67790,3075,52960
1678,Hubei,2020-03-15,67794,3085,54288
1679,Hubei,2020-03-16,67798,3099,55142
1680,Hubei,2020-03-17,67799,3111,56003
1681,Hubei,2020-03-18,67800,3122,56927
1682,Hubei,2020-03-19,67800,3130,57682
1683,Hubei,2020-03-20,67800,3133,58382
1684,Hubei,2020-03-21,67800,3139,58946
1685,Hubei,2020-03-22,67800,3153,59433
1686,Hubei,2020-03-23,67800,3153,59879
1687,Hubei,2020-03-24,67801,3160,60324
1688,Hubei,2020-03-25,67801,3163,60811
1689,Hubei,2020-03-26,67801,3169,61201
1690,Hubei,2020-03-27,67801,3174,61732
1691,Hubei,2020-03-28,67801,3177,62098
1692,Hubei,2020-03-29,67801,3182,62570
1693,Hubei,2020-03-30,67801,3186,62889
1694,Hubei,2020-03-31,67801,3187,63153
1695,Hubei,2020-04-01,67802,3193,63326
1696,Hubei,2020-04-02,67802,3199,63471
1697,Hubei,2020-04-03,67802,3203,63612
1698,Hubei,2020-04-04,67803,3207,63762
1699,Hubei,2020-04-05,67803,3210,63945
1700,Hubei,2020-04-06,67803,3212,64014
1701,Hubei,2020-04-07,67803,3212,64073
1702,Hubei,2020-04-08,67803,3213,64142
1703,Hubei,2020-04-09,67803,3215,64187
1704,Hubei,2020-04-10,67803,3216,64236
1705,Hubei,2020-04-11,67803,3219,64264
1706,Hubei,2020-04-12,67803,3219,64281
1707,Hubei,2020-04-13,67803,3221,64338
1708,Hubei,2020-04-14,67803,3221,64363
1709,Hubei,2020-04-15,67803,3222,64402
1710,Hubei,2020-04-16,67803,3222,64435
1711,Hubei,2020-04-17,68128,4512,63487
1712,Hubei,2020-04-18,68128,4512,63494
1713,Hubei,2020-04-19,68128,4512,63507
1714,Hubei,2020-04-20,68128,4512,63511
1715,Hubei,2020-04-21,68128,4512,63514
1716,Hubei,2020-04-22,68128,4512,63519
1717,Hubei,2020-04-23,68128,4512,63569
1718,Hubei,2020-04-24,68128,4512,63593
1719,Hubei,2020-04-25,68128,4512,63604
1720,Hubei,2020-04-26,68128,4512,63616
1721,Hubei,2020-04-27,68128,4512,63616
1722,Hubei,2020-04-28,68128,4512,63616
1723,Hubei,2020-04-29,68128,4512,63616
1724,Hubei,2020-04-30,68128,4512,63616
1725,Hubei,2020-05-01,68128,4512,63616
1726,Hubei,2020-05-02,68128,4512,63616
1727,Hubei,2020-05-03,68128,4512,63616
1728,Hubei,2020-05-04,68128,4512,63616
1729,Hubei,2020-05-05,68128,4512,63616
1730,Hubei,2020-05-06,68128,4512,63616
1731,Hubei,2020-05-07,68128,4512,63616
1732,Hubei,2020-05-08,68128,4512,63616
1733,Hubei,2020-05-09,68129,4512,63616
1734,Hubei,2020-05-10,68134,4512,63616
1735,Hubei,2020-05-11,68134,4512,63616
1736,Hubei,2020-05-12,68134,4512,63616
1737,Hubei,2020-05-13,68134,4512,63616
1738,Hubei,2020-05-14,68134,4512,63616
1739,Hubei,2020-05-15,68134,4512,63616
1740,Hubei,2020-05-16,68134,4512,63616
1741,Hubei,2020-05-17,68134,4512,63616
1742,Hubei,2020-05-18,68135,4512,63616
1743,Hubei,2020-05-19,68135,4512,63616
1744,Hubei,2020-05-20,68135,4512,63616
1745,Hubei,2020-05-21,68135,4512,63616
1746,Hubei,2020-05-22,68135,4512,63616
1747,Hubei,2020-05-23,68135,4512,63616
1748,Hubei,2020-05-24,68135,4512,63617
1749,Hubei,2020-05-25,68135,4512,63617
1750,Hunan,2020-01-22,4,0,0
1751,Hunan,2020-01-23,9,0,0
1752,Hunan,2020-01-24,24,0,0
1753,Hunan,2020-01-25,43,0,0
1754,Hunan,2020-01-26,69,0,0
1755,Hunan,2020-01-27,100,0,0
1756,Hunan,2020-01-28,143,0,0
1757,Hunan,2020-01-29,221,0,0
1758,Hunan,2020-01-30,277,0,2
1759,Hunan,2020-01-31,332,0,2
1760,Hunan,2020-02-01,389,0,8
1761,Hunan,2020-02-02,463,0,16
1762,Hunan,2020-02-03,521,0,22
1763,Hunan,2020-02-04,593,0,31
1764,Hunan,2020-02-05,661,0,54
1765,Hunan,2020-02-06,711,0,81
1766,Hunan,2020-02-07,772,0,112
1767,Hunan,2020-02-08,803,1,156
1768,Hunan,2020-02-09,838,1,186
1769,Hunan,2020-02-10,879,1,208
1770,Hunan,2020-02-11,912,1,247
1771,Hunan,2020-02-12,946,2,304
1772,Hunan,2020-02-13,968,2,339
1773,Hunan,2020-02-14,988,2,364
1774,Hunan,2020-02-15,1001,2,425
1775,Hunan,2020-02-16,1004,3,464
1776,Hunan,2020-02-17,1006,3,498
1777,Hunan,2020-02-18,1007,4,527
1778,Hunan,2020-02-19,1008,4,561
1779,Hunan,2020-02-20,1010,4,634
1780,Hunan,2020-02-21,1011,4,661
1781,Hunan,2020-02-22,1013,4,692
1782,Hunan,2020-02-23,1016,4,714
1783,Hunan,2020-02-24,1016,4,731
1784,Hunan,2020-02-25,1016,4,768
1785,Hunan,2020-02-26,1016,4,783
1786,Hunan,2020-02-27,1017,4,804
1787,Hunan,2020-02-28,1017,4,830
1788,Hunan,2020-02-29,1018,4,846
1789,Hunan,2020-03-01,1018,4,866
1790,Hunan,2020-03-02,1018,4,887
1791,Hunan,2020-03-03,1018,4,906
1792,Hunan,2020-03-04,1018,4,916
1793,Hunan,2020-03-05,1018,4,938
1794,Hunan,2020-03-06,1018,4,955
1795,Hunan,2020-03-07,1018,4,960
1796,Hunan,2020-03-08,1018,4,968
1797,Hunan,2020-03-09,1018,4,979
1798,Hunan,2020-03-10,1018,4,990
1799,Hunan,2020-03-11,1018,4,995
1800,Hunan,2020-03-12,1018,4,999
1801,Hunan,2020-03-13,1018,4,1005
1802,Hunan,2020-03-14,1018,4,1014
1803,Hunan,2020-03-15,1018,4,1014
1804,Hunan,2020-03-16,1018,4,1014
1805,Hunan,2020-03-17,1018,4,1014
1806,Hunan,2020-03-18,1018,4,1014
1807,Hunan,2020-03-19,1018,4,1014
1808,Hunan,2020-03-20,1018,4,1014
1809,Hunan,2020-03-21,1018,4,1014
1810,Hunan,2020-03-22,1018,4,1014
1811,Hunan,2020-03-23,1018,4,1014
1812,Hunan,2020-03-24,1018,4,1014
1813,Hunan,2020-03-25,1018,4,1014
1814,Hunan,2020-03-26,1018,4,1014
1815,Hunan,2020-03-27,1018,4,1014
1816,Hunan,2020-03-28,1018,4,1014
1817,Hunan,2020-03-29,1018,4,1014
1818,Hunan,2020-03-30,1018,4,1014
1819,Hunan,2020-03-31,1018,4,1014
1820,Hunan,2020-04-01,1018,4,1014
1821,Hunan,2020-04-02,1019,4,1014
1822,Hunan,2020-04-03,1019,4,1014
1823,Hunan,2020-04-04,1019,4,1014
1824,Hunan,2020-04-05,1019,4,1014
1825,Hunan,2020-04-06,1019,4,1014
1826,Hunan,2020-04-07,1019,4,1014
1827,Hunan,2020-04-08,1019,4,1014
1828,Hunan,2020-04-09,1019,4,1014
1829,Hunan,2020-04-10,1019,4,1014
1830,Hunan,2020-04-11,1019,4,1014
1831,Hunan,2020-04-12,1019,4,1014
1832,Hunan,2020-04-13,1019,4,1014
1833,Hunan,2020-04-14,1019,4,1014
1834,Hunan,2020-04-15,1019,4,1014
1835,Hunan,2020-04-16,1019,4,1014
1836,Hunan,2020-04-17,1019,4,1014
1837,Hunan,2020-04-18,1019,4,1015
1838,Hunan,2020-04-19,1019,4,1015
1839,Hunan,2020-04-20,1019,4,1015
1840,Hunan,2020-04-21,1019,4,1015
1841,Hunan,2020-04-22,1019,4,1015
1842,Hunan,2020-04-23,1019,4,1015
1843,Hunan,2020-04-24,1019,4,1015
1844,Hunan,2020-04-25,1019,4,1015
1845,Hunan,2020-04-26,1019,4,1015
1846,Hunan,2020-04-27,1019,4,1015
1847,Hunan,2020-04-28,1019,4,1015
1848,Hunan,2020-04-29,1019,4,1015
1849,Hunan,2020-04-30,1019,4,1015
1850,Hunan,2020-05-01,1019,4,1015
1851,Hunan,2020-05-02,1019,4,1015
1852,Hunan,2020-05-03,1019,4,1015
1853,Hunan,2020-05-04,1019,4,1015
1854,Hunan,2020-05-05,1019,4,1015
1855,Hunan,2020-05-06,1019,4,1015
1856,Hunan,2020-05-07,1019,4,1015
1857,Hunan,2020-05-08,1019,4,1015
1858,Hunan,2020-05-09,1019,4,1015
1859,Hunan,2020-05-10,1019,4,1015
1860,Hunan,2020-05-11,1019,4,1015
1861,Hunan,2020-05-12,1019,4,1015
1862,Hunan,2020-05-13,1019,4,1015
1863,Hunan,2020-05-14,1019,4,1015
1864,Hunan,2020-05-15,1019,4,1015
1865,Hunan,2020-05-16,1019,4,1015
1866,Hunan,2020-05-17,1019,4,1015
1867,Hunan,2020-05-18,1019,4,1015
1868,Hunan,2020-05-19,1019,4,1015
1869,Hunan,2020-05-20,1019,4,1015
1870,Hunan,2020-05-21,1019,4,1015
1871,Hunan,2020-05-22,1019,4,1015
1872,Hunan,2020-05-23,1019,4,1015
1873,Hunan,2020-05-24,1019,4,1015
1874,Hunan,2020-05-25,1019,4,1015
1875,Inner Mongolia,2020-01-22,0,0,0
1876,Inner Mongolia,2020-01-23,0,0,0
1877,Inner Mongolia,2020-01-24,1,0,0
1878,Inner Mongolia,2020-01-25,7,0,0
1879,Inner Mongolia,2020-01-26,7,0,0
1880,Inner Mongolia,2020-01-27,11,0,0
1881,Inner Mongolia,2020-01-28,15,0,0
1882,Inner Mongolia,2020-01-29,16,0,0
1883,Inner Mongolia,2020-01-30,19,0,0
1884,Inner Mongolia,2020-01-31,20,0,1
1885,Inner Mongolia,2020-02-01,23,0,1
1886,Inner Mongolia,2020-02-02,27,0,1
1887,Inner Mongolia,2020-02-03,34,0,1
1888,Inner Mongolia,2020-02-04,35,0,1
1889,Inner Mongolia,2020-02-05,42,0,3
1890,Inner Mongolia,2020-02-06,46,0,4
1891,Inner Mongolia,2020-02-07,50,0,5
1892,Inner Mongolia,2020-02-08,52,0,5
1893,Inner Mongolia,2020-02-09,54,0,5
1894,Inner Mongolia,2020-02-10,58,0,5
1895,Inner Mongolia,2020-02-11,58,0,5
1896,Inner Mongolia,2020-02-12,60,0,6
1897,Inner Mongolia,2020-02-13,61,0,6
1898,Inner Mongolia,2020-02-14,65,0,6
1899,Inner Mongolia,2020-02-15,68,0,7
1900,Inner Mongolia,2020-02-16,70,0,8
1901,Inner Mongolia,2020-02-17,72,0,8
1902,Inner Mongolia,2020-02-18,73,0,8
1903,Inner Mongolia,2020-02-19,75,0,10
1904,Inner Mongolia,2020-02-20,75,0,16
1905,Inner Mongolia,2020-02-21,75,0,17
1906,Inner Mongolia,2020-02-22,75,0,26
1907,Inner Mongolia,2020-02-23,75,0,27
1908,Inner Mongolia,2020-02-24,75,0,34
1909,Inner Mongolia,2020-02-25,75,0,35
1910,Inner Mongolia,2020-02-26,75,0,38
1911,Inner Mongolia,2020-02-27,75,0,43
1912,Inner Mongolia,2020-02-28,75,0,45
1913,Inner Mongolia,2020-02-29,75,0,49
1914,Inner Mongolia,2020-03-01,75,0,52
1915,Inner Mongolia,2020-03-02,75,0,54
1916,Inner Mongolia,2020-03-03,75,1,59
1917,Inner Mongolia,2020-03-04,75,1,63
1918,Inner Mongolia,2020-03-05,75,1,65
1919,Inner Mongolia,2020-03-06,75,1,65
1920,Inner Mongolia,2020-03-07,75,1,67
1921,Inner Mongolia,2020-03-08,75,1,70
1922,Inner Mongolia,2020-03-09,75,1,70
1923,Inner Mongolia,2020-03-10,75,1,70
1924,Inner Mongolia,2020-03-11,75,1,71
1925,Inner Mongolia,2020-03-12,75,1,71
1926,Inner Mongolia,2020-03-13,75,1,71
1927,Inner Mongolia,2020-03-14,75,1,71
1928,Inner Mongolia,2020-03-15,75,1,71
1929,Inner Mongolia,2020-03-16,75,1,73
1930,Inner Mongolia,2020-03-17,75,1,73
1931,Inner Mongolia,2020-03-18,75,1,73
1932,Inner Mongolia,2020-03-19,75,1,74
1933,Inner Mongolia,2020-03-20,75,1,74
1934,Inner Mongolia,2020-03-21,75,1,74
1935,Inner Mongolia,2020-03-22,75,1,74
1936,Inner Mongolia,2020-03-23,75,1,74
1937,Inner Mongolia,2020-03-24,75,1,74
1938,Inner Mongolia,2020-03-25,77,1,74
1939,Inner Mongolia,2020-03-26,89,1,74
1940,Inner Mongolia,2020-03-27,92,1,74
1941,Inner Mongolia,2020-03-28,94,1,74
1942,Inner Mongolia,2020-03-29,95,1,74
1943,Inner Mongolia,2020-03-30,97,1,74
1944,Inner Mongolia,2020-03-31,107,1,74
1945,Inner Mongolia,2020-04-01,111,1,74
1946,Inner Mongolia,2020-04-02,117,1,74
1947,Inner Mongolia,2020-04-03,117,1,74
1948,Inner Mongolia,2020-04-04,117,1,74
1949,Inner Mongolia,2020-04-05,117,1,74
1950,Inner Mongolia,2020-04-06,118,1,74
1951,Inner Mongolia,2020-04-07,121,1,74
1952,Inner Mongolia,2020-04-08,124,1,74
1953,Inner Mongolia,2020-04-09,126,1,79
1954,Inner Mongolia,2020-04-10,128,1,79
1955,Inner Mongolia,2020-04-11,155,1,79
1956,Inner Mongolia,2020-04-12,189,1,83
1957,Inner Mongolia,2020-04-13,190,1,83
1958,Inner Mongolia,2020-04-14,190,1,91
1959,Inner Mongolia,2020-04-15,190,1,94
1960,Inner Mongolia,2020-04-16,193,1,94
1961,Inner Mongolia,2020-04-17,193,1,103
1962,Inner Mongolia,2020-04-18,193,1,104
1963,Inner Mongolia,2020-04-19,193,1,104
1964,Inner Mongolia,2020-04-20,194,1,104
1965,Inner Mongolia,2020-04-21,194,1,108
1966,Inner Mongolia,2020-04-22,194,1,108
1967,Inner Mongolia,2020-04-23,194,1,108
1968,Inner Mongolia,2020-04-24,197,1,114
1969,Inner Mongolia,2020-04-25,198,1,121
1970,Inner Mongolia,2020-04-26,198,1,129
1971,Inner Mongolia,2020-04-27,199,1,145
1972,Inner Mongolia,2020-04-28,199,1,146
1973,Inner Mongolia,2020-04-29,200,1,150
1974,Inner Mongolia,2020-04-30,201,1,152
1975,Inner Mongolia,2020-05-01,201,1,154
1976,Inner Mongolia,2020-05-02,201,1,154
1977,Inner Mongolia,2020-05-03,201,1,156
1978,Inner Mongolia,2020-05-04,201,1,160
1979,Inner Mongolia,2020-05-05,201,1,167
1980,Inner Mongolia,2020-05-06,201,1,171
1981,Inner Mongolia,2020-05-07,201,1,172
1982,Inner Mongolia,2020-05-08,201,1,172
1983,Inner Mongolia,2020-05-09,201,1,184
1984,Inner Mongolia,2020-05-10,208,1,187
1985,Inner Mongolia,2020-05-11,209,1,188
1986,Inner Mongolia,2020-05-12,209,1,190
1987,Inner Mongolia,2020-05-13,209,1,190
1988,Inner Mongolia,2020-05-14,209,1,194
1989,Inner Mongolia,2020-05-15,209,1,196
1990,Inner Mongolia,2020-05-16,209,1,196
1991,Inner Mongolia,2020-05-17,213,1,196
1992,Inner Mongolia,2020-05-18,216,1,196
1993,Inner Mongolia,2020-05-19,216,1,196
1994,Inner Mongolia,2020-05-20,216,1,196
1995,Inner Mongolia,2020-05-21,216,1,196
1996,Inner Mongolia,2020-05-22,217,1,199
1997,Inner Mongolia,2020-05-23,217,1,199
1998,Inner Mongolia,2020-05-24,227,1,201
1999,Inner Mongolia,2020-05-25,232,1,204
2000,Jiangsu,2020-01-22,1,0,0
2001,Jiangsu,2020-01-23,5,0,0
2002,Jiangsu,2020-01-24,9,0,0
2003,Jiangsu,2020-01-25,18,0,1
2004,Jiangsu,2020-01-26,33,0,1
2005,Jiangsu,2020-01-27,47,0,1
2006,Jiangsu,2020-01-28,70,0,1
2007,Jiangsu,2020-01-29,99,0,1
2008,Jiangsu,2020-01-30,129,0,1
2009,Jiangsu,2020-01-31,168,0,5
2010,Jiangsu,2020-02-01,202,0,6
2011,Jiangsu,2020-02-02,236,0,7
2012,Jiangsu,2020-02-03,271,0,8
2013,Jiangsu,2020-02-04,308,0,12
2014,Jiangsu,2020-02-05,341,0,23
2015,Jiangsu,2020-02-06,373,0,34
2016,Jiangsu,2020-02-07,408,0,43
2017,Jiangsu,2020-02-08,439,0,51
2018,Jiangsu,2020-02-09,468,0,71
2019,Jiangsu,2020-02-10,492,0,81
2020,Jiangsu,2020-02-11,515,0,93
2021,Jiangsu,2020-02-12,543,0,125
2022,Jiangsu,2020-02-13,570,0,139
2023,Jiangsu,2020-02-14,593,0,157
2024,Jiangsu,2020-02-15,604,0,186
2025,Jiangsu,2020-02-16,617,0,218
2026,Jiangsu,2020-02-17,626,0,258
2027,Jiangsu,2020-02-18,629,0,280
2028,Jiangsu,2020-02-19,631,0,318
2029,Jiangsu,2020-02-20,631,0,356
2030,Jiangsu,2020-02-21,631,0,373
2031,Jiangsu,2020-02-22,631,0,401
2032,Jiangsu,2020-02-23,631,0,418
2033,Jiangsu,2020-02-24,631,0,452
2034,Jiangsu,2020-02-25,631,0,458
2035,Jiangsu,2020-02-26,631,0,478
2036,Jiangsu,2020-02-27,631,0,498
2037,Jiangsu,2020-02-28,631,0,515
2038,Jiangsu,2020-02-29,631,0,523
2039,Jiangsu,2020-03-01,631,0,536
2040,Jiangsu,2020-03-02,631,0,543
2041,Jiangsu,2020-03-03,631,0,562
2042,Jiangsu,2020-03-04,631,0,577
2043,Jiangsu,2020-03-05,631,0,583
2044,Jiangsu,2020-03-06,631,0,594
2045,Jiangsu,2020-03-07,631,0,606
2046,Jiangsu,2020-03-08,631,0,612
2047,Jiangsu,2020-03-09,631,0,621
2048,Jiangsu,2020-03-10,631,0,627
2049,Jiangsu,2020-03-11,631,0,627
2050,Jiangsu,2020-03-12,631,0,629
2051,Jiangsu,2020-03-13,631,0,630
2052,Jiangsu,2020-03-14,631,0,630
2053,Jiangsu,2020-03-15,631,0,631
2054,Jiangsu,2020-03-16,631,0,631
2055,Jiangsu,2020-03-17,631,0,631
2056,Jiangsu,2020-03-18,631,0,631
2057,Jiangsu,2020-03-19,631,0,631
2058,Jiangsu,2020-03-20,631,0,631
2059,Jiangsu,2020-03-21,631,0,631
2060,Jiangsu,2020-03-22,633,0,631
2061,Jiangsu,2020-03-23,633,0,631
2062,Jiangsu,2020-03-24,636,0,631
2063,Jiangsu,2020-03-25,638,0,631
2064,Jiangsu,2020-03-26,640,0,631
2065,Jiangsu,2020-03-27,641,0,631
2066,Jiangsu,2020-03-28,641,0,631
2067,Jiangsu,2020-03-29,644,0,631
2068,Jiangsu,2020-03-30,645,0,631
2069,Jiangsu,2020-03-31,646,0,631
2070,Jiangsu,2020-04-01,646,0,631
2071,Jiangsu,2020-04-02,647,0,631
2072,Jiangsu,2020-04-03,651,0,632
2073,Jiangsu,2020-04-04,651,0,632
2074,Jiangsu,2020-04-05,651,0,633
2075,Jiangsu,2020-04-06,651,0,633
2076,Jiangsu,2020-04-07,651,0,633
2077,Jiangsu,2020-04-08,651,0,633
2078,Jiangsu,2020-04-09,651,0,633
2079,Jiangsu,2020-04-10,651,0,634
2080,Jiangsu,2020-04-11,652,0,636
2081,Jiangsu,2020-04-12,653,0,638
2082,Jiangsu,2020-04-13,653,0,638
2083,Jiangsu,2020-04-14,653,0,641
2084,Jiangsu,2020-04-15,653,0,642
2085,Jiangsu,2020-04-16,653,0,642
2086,Jiangsu,2020-04-17,653,0,643
2087,Jiangsu,2020-04-18,653,0,643
2088,Jiangsu,2020-04-19,653,0,643
2089,Jiangsu,2020-04-20,653,0,643
2090,Jiangsu,2020-04-21,653,0,644
2091,Jiangsu,2020-04-22,653,0,645
2092,Jiangsu,2020-04-23,653,0,646
2093,Jiangsu,2020-04-24,653,0,646
2094,Jiangsu,2020-04-25,653,0,646
2095,Jiangsu,2020-04-26,653,0,646
2096,Jiangsu,2020-04-27,653,0,646
2097,Jiangsu,2020-04-28,653,0,647
2098,Jiangsu,2020-04-29,653,0,648
2099,Jiangsu,2020-04-30,653,0,650
2100,Jiangsu,2020-05-01,653,0,650
2101,Jiangsu,2020-05-02,653,0,650
2102,Jiangsu,2020-05-03,653,0,650
2103,Jiangsu,2020-05-04,653,0,650
2104,Jiangsu,2020-05-05,653,0,650
2105,Jiangsu,2020-05-06,653,0,651
2106,Jiangsu,2020-05-07,653,0,652
2107,Jiangsu,2020-05-08,653,0,652
2108,Jiangsu,2020-05-09,653,0,652
2109,Jiangsu,2020-05-10,653,0,653
2110,Jiangsu,2020-05-11,653,0,653
2111,Jiangsu,2020-05-12,653,0,653
2112,Jiangsu,2020-05-13,653,0,653
2113,Jiangsu,2020-05-14,653,0,653
2114,Jiangsu,2020-05-15,653,0,653
2115,Jiangsu,2020-05-16,653,0,653
2116,Jiangsu,2020-05-17,653,0,653
2117,Jiangsu,2020-05-18,653,0,653
2118,Jiangsu,2020-05-19,653,0,653
2119,Jiangsu,2020-05-20,653,0,653
2120,Jiangsu,2020-05-21,653,0,653
2121,Jiangsu,2020-05-22,653,0,653
2122,Jiangsu,2020-05-23,653,0,653
2123,Jiangsu,2020-05-24,653,0,653
2124,Jiangsu,2020-05-25,653,0,653
2125,Jiangxi,2020-01-22,2,0,0
2126,Jiangxi,2020-01-23,7,0,0
2127,Jiangxi,2020-01-24,18,0,0
2128,Jiangxi,2020-01-25,18,0,0
2129,Jiangxi,2020-01-26,36,0,0
2130,Jiangxi,2020-01-27,72,0,2
2131,Jiangxi,2020-01-28,109,0,3
2132,Jiangxi,2020-01-29,109,0,3
2133,Jiangxi,2020-01-30,162,0,5
2134,Jiangxi,2020-01-31,240,0,7
2135,Jiangxi,2020-02-01,286,0,9
2136,Jiangxi,2020-02-02,333,0,12
2137,Jiangxi,2020-02-03,391,0,18
2138,Jiangxi,2020-02-04,476,0,20
2139,Jiangxi,2020-02-05,548,0,27
2140,Jiangxi,2020-02-06,600,0,37
2141,Jiangxi,2020-02-07,661,0,45
2142,Jiangxi,2020-02-08,698,0,55
2143,Jiangxi,2020-02-09,740,0,73
2144,Jiangxi,2020-02-10,771,1,105
2145,Jiangxi,2020-02-11,804,1,128
2146,Jiangxi,2020-02-12,844,1,152
2147,Jiangxi,2020-02-13,872,1,170
2148,Jiangxi,2020-02-14,900,1,187
2149,Jiangxi,2020-02-15,913,1,210
2150,Jiangxi,2020-02-16,925,1,240
2151,Jiangxi,2020-02-17,930,1,275
2152,Jiangxi,2020-02-18,933,1,310
2153,Jiangxi,2020-02-19,934,1,362
2154,Jiangxi,2020-02-20,934,1,433
2155,Jiangxi,2020-02-21,934,1,489
2156,Jiangxi,2020-02-22,934,1,555
2157,Jiangxi,2020-02-23,934,1,613
2158,Jiangxi,2020-02-24,934,1,645
2159,Jiangxi,2020-02-25,934,1,683
2160,Jiangxi,2020-02-26,934,1,719
2161,Jiangxi,2020-02-27,934,1,754
2162,Jiangxi,2020-02-28,935,1,790
2163,Jiangxi,2020-02-29,935,1,811
2164,Jiangxi,2020-03-01,935,1,831
2165,Jiangxi,2020-03-02,935,1,850
2166,Jiangxi,2020-03-03,935,1,870
2167,Jiangxi,2020-03-04,935,1,884
2168,Jiangxi,2020-03-05,935,1,901
2169,Jiangxi,2020-03-06,935,1,909
2170,Jiangxi,2020-03-07,935,1,916
2171,Jiangxi,2020-03-08,935,1,919
2172,Jiangxi,2020-03-09,935,1,923
2173,Jiangxi,2020-03-10,935,1,927
2174,Jiangxi,2020-03-11,935,1,932
2175,Jiangxi,2020-03-12,935,1,934
2176,Jiangxi,2020-03-13,935,1,934
2177,Jiangxi,2020-03-14,935,1,934
2178,Jiangxi,2020-03-15,935,1,934
2179,Jiangxi,2020-03-16,935,1,934
2180,Jiangxi,2020-03-17,935,1,934
2181,Jiangxi,2020-03-18,935,1,934
2182,Jiangxi,2020-03-19,935,1,934
2183,Jiangxi,2020-03-20,935,1,934
2184,Jiangxi,2020-03-21,935,1,934
2185,Jiangxi,2020-03-22,936,1,934
2186,Jiangxi,2020-03-23,936,1,934
2187,Jiangxi,2020-03-24,936,1,934
2188,Jiangxi,2020-03-25,936,1,934
2189,Jiangxi,2020-03-26,936,1,934
2190,Jiangxi,2020-03-27,936,1,934
2191,Jiangxi,2020-03-28,936,1,934
2192,Jiangxi,2020-03-29,937,1,934
2193,Jiangxi,2020-03-30,937,1,935
2194,Jiangxi,2020-03-31,937,1,935
2195,Jiangxi,2020-04-01,937,1,935
2196,Jiangxi,2020-04-02,937,1,935
2197,Jiangxi,2020-04-03,937,1,935
2198,Jiangxi,2020-04-04,937,1,935
